"AIR QUALITY REPORT-US EMBASSY, NEW DELHI and CONSULATES ( YR 2013)",,,,,,,,,,,,
Date,Time,US Embassy-New Delhi,US Embassy-New Delhi,US Consulate-Chennai,US Consulate-Chennai,US Consulate-Kolkata,US Consulate-Kolkata,US Consulate-Mumbai,US Consulate-Mumbai,US Consulate-Hyderabad,US Consulate-Hyderabad,
,,PM2.5_Delhi,PM2.5_Delhi_AQI,PM2.5_Chennai,PM2.5_CHN_AQI,PM2.5_Kolkata,PM2.5_KOL_AQI,PM2.5_Mum,PM2.5_MUM_AQI,PM2.5_HYD,PM2.5_HYD_AQI,
,,µg/m3,µg/m3,µg/m3,ug/m3,µg/m3,µg/m3,µg/m3,ug/m3,µg/m3,ug/m3,
10/1/2013,6:00 PM,67.7,217,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/1/2013,7:00 PM,92.1,217,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/1/2013,8:00 PM,126.3,216,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/1/2013,9:00 PM,189.3,214,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/1/2013,10:00 PM,219.3,212,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/1/2013,11:00 PM,192.2,209,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/01/2013 24:00 AM,,152.8,207,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,1:00 AM,120.3,204,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,2:00 AM,98.5,201,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,3:00 AM,118.9,197,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,4:00 AM,117.6,195,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,5:00 AM,112.5,194,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,6:00 AM,119.1,193,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,7:00 AM,120.9,192,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,8:00 AM,134.5,190,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,9:00 AM,142.7,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,10:00 AM,165.9,188,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,11:00 AM,161.7,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,12:00 PM,128.8,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,1:00 PM,111.4,186,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,2:00 PM,102.2,185,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,3:00 PM,76.9,185,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,4:00 PM,61.1,185,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,5:00 PM,63.6,184,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,6:00 PM,73.5,184,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,7:00 PM,96.4,184,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,8:00 PM,133.2,185,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,9:00 PM,181.7,185,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,10:00 PM,232.2,185,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/1/2013,11:00 PM,208.1,185,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/01/2013 24:00 AM,,223.6,185,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,1:00 AM,229.9,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,2:00 AM,202.4,190,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,3:00 AM,222.3,192,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,4:00 AM,226.2,195,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,5:00 AM,215,197,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,6:00 AM,222.8,201,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,7:00 AM,326.2,205,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,8:00 AM,246.9,214,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,9:00 AM,234.3,218,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,10:00 AM,277.7,222,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,11:00 AM,228.8,227,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,12:00 PM,198.4,230,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,1:00 PM,173.5,232,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,2:00 PM,126.6,235,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,3:00 PM,138.3,236,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,4:00 PM,183.1,239,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,5:00 PM,155.4,244,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,6:00 PM,132.9,247,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,7:00 PM,134.1,250,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,8:00 PM,181.9,251,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,9:00 PM,259.1,253,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,10:00 PM,366.7,257,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/1/2013,11:00 PM,361.4,262,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/01/2013 24:00 AM,,338,268,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,1:00 AM,320.9,273,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,2:00 AM,278.3,277,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,3:00 AM,269.8,280,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,4:00 AM,278.7,282,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,5:00 AM,259.2,284,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,6:00 AM,234.1,286,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,7:00 AM,236.7,286,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,8:00 AM,245.9,283,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,9:00 AM,247.2,283,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,10:00 AM,279.6,283,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,11:00 AM,294.1,283,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,12:00 PM,195.5,286,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,1:00 PM,161.7,286,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,2:00 PM,172.7,285,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,3:00 PM,195.8,287,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,4:00 PM,181,290,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,5:00 PM,200.8,290,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,6:00 PM,281,292,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,7:00 PM,325.6,298,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,8:00 PM,362.9,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,9:00 PM,391.2,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,10:00 PM,426.9,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013,11:00 PM,494.1,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/01/2013 24:00 AM,,511.7,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,1:00 AM,545,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,2:00 AM,474.5,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,3:00 AM,463,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,4:00 AM,407.9,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,5:00 AM,377.3,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,6:00 AM,353.6,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,7:00 AM,331.1,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,8:00 AM,275.1,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,9:00 AM,249.1,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,10:00 AM,250,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,11:00 AM,NoData,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,12:00 PM,NoData,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,1:00 PM,NoData,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,2:00 PM,NoData,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,3:00 PM,NoData,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,4:00 PM,NoData,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,5:00 PM,NoData,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,6:00 PM,204.9,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,7:00 PM,221.3,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,8:00 PM,266.4,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,9:00 PM,259.9,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,10:00 PM,290.9,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013,11:00 PM,368.2,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/01/2013 24:00 AM,,345.6,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,1:00 AM,378.2,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,2:00 AM,325.8,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,3:00 AM,341.5,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,4:00 AM,406,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,5:00 AM,416.3,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,6:00 AM,360.9,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,7:00 AM,319.7,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,8:00 AM,330.8,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,9:00 AM,344.3,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,10:00 AM,378.7,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,11:00 AM,395.5,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,12:00 PM,307.6,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,1:00 PM,301.2,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,2:00 PM,283.3,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,3:00 PM,186.1,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,4:00 PM,143.8,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,5:00 PM,113.2,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,6:00 PM,116.3,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,7:00 PM,122.9,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,8:00 PM,151.1,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,9:00 PM,196.8,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,10:00 PM,223.2,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013,11:00 PM,241.3,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/01/2013 24:00 AM,,261.3,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,1:00 AM,276.9,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,2:00 AM,264.7,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,3:00 AM,303.3,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,4:00 AM,322.1,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,5:00 AM,323.3,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,6:00 AM,313.2,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,7:00 AM,301.2,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,8:00 AM,289.8,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,9:00 AM,287.7,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,10:00 AM,300.7,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,11:00 AM,333.8,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,12:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,1:00 PM,NoData,295,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,2:00 PM,205.7,292,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,3:00 PM,188.4,289,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,4:00 PM,179.7,289,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,5:00 PM,178.8,290,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,6:00 PM,212.4,293,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,7:00 PM,180.6,298,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,8:00 PM,205,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,9:00 PM,259.1,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,10:00 PM,299.9,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013,11:00 PM,314.1,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/01/2013 24:00 AM,,355.2,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,1:00 AM,368.9,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,2:00 AM,341.4,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,3:00 AM,331.4,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,4:00 AM,309.3,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,5:00 AM,286.7,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,6:00 AM,282.1,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,7:00 AM,270.1,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,8:00 AM,258.5,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,9:00 AM,253,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,10:00 AM,267.9,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,11:00 AM,293,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,12:00 PM,306.3,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,1:00 PM,307.2,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,2:00 PM,268.8,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,3:00 PM,234.7,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,4:00 PM,163.8,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,5:00 PM,121.3,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,6:00 PM,98.7,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,7:00 PM,82.5,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,8:00 PM,89.9,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,9:00 PM,101.2,500,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,10:00 PM,91,299,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013,11:00 PM,86.7,290,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/01/2013 24:00 AM,,33.7,281,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,1:00 AM,53.9,268,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,2:00 AM,26.3,255,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,3:00 AM,18.1,242,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,4:00 AM,31.5,229,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,5:00 AM,24.9,217,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,6:00 AM,23.7,206,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,7:00 AM,32.5,197,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,8:00 AM,26.1,191,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,9:00 AM,29,185,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,10:00 AM,42.7,180,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,11:00 AM,51.6,174,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,12:00 PM,59.9,169,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,1:00 PM,72.8,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,2:00 PM,94.3,157,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,3:00 PM,70.7,153,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,4:00 PM,52.2,146,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,5:00 PM,28.7,137,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,6:00 PM,25.4,129,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,7:00 PM,30.7,123,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,8:00 PM,39.7,119,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,9:00 PM,50.2,115,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,10:00 PM,79.4,110,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013,11:00 PM,85.1,109,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/01/2013 24:00 AM,,98.4,109,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,1:00 AM,91.1,115,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,2:00 AM,94.2,118,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,3:00 AM,110.3,123,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,4:00 AM,113.8,131,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,5:00 AM,111.7,138,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,6:00 AM,121.1,145,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,7:00 AM,121,151,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,8:00 AM,108.7,153,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,9:00 AM,118.5,155,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,10:00 AM,138.9,157,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,11:00 AM,150.6,160,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,12:00 PM,143.1,162,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,1:00 PM,104.6,164,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,2:00 PM,84.7,165,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,3:00 PM,54.6,165,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,4:00 PM,50.2,164,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,5:00 PM,52.6,164,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,6:00 PM,48.4,165,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,7:00 PM,68.4,165,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,8:00 PM,102,166,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,9:00 PM,143.3,168,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,10:00 PM,170.6,170,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013,11:00 PM,140.6,172,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/01/2013 24:00 AM,,149,173,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,1:00 AM,161,175,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,2:00 AM,135.6,176,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,3:00 AM,141.5,177,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,4:00 AM,121.4,178,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,5:00 AM,113.4,178,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,6:00 AM,104.7,178,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,7:00 AM,100.6,178,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,8:00 AM,94.7,177,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,9:00 AM,91.7,177,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,10:00 AM,101.8,176,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,11:00 AM,113.3,175,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,12:00 PM,128.9,175,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,1:00 PM,112.6,174,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,2:00 PM,92.7,174,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,3:00 PM,74.5,175,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,4:00 PM,67.6,175,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,5:00 PM,63.3,176,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,6:00 PM,67.1,176,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,7:00 PM,69.1,176,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,8:00 PM,86.2,176,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,9:00 PM,119.5,176,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,10:00 PM,164.5,175,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013,11:00 PM,132.5,175,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/01/2013 24:00 AM,,124.8,175,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
21/01/2013,1:00 AM,108.6,174,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
21/01/2013,2:00 AM,114.6,173,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
21/01/2013,3:00 AM,95.1,173,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
21/01/2013,4:00 AM,84.4,171,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
21/01/2013,5:00 AM,90.6,171,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
21/01/2013,6:00 AM,98.2,170,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
21/01/2013,7:00 AM,103.6,170,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
21/01/2013,8:00 AM,139.1,170,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
21/01/2013,9:00 AM,167.6,171,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
